site	sr	mix.nest	level	tempCV	tempSD	tempMean
Switzerland	1	82	Group	48.5679	191.7461	394.8000
Switzerland	1	82	Group	47.0949	149.5891	317.6333
Switzerland	1	82	Species	48.5679	191.7461	394.8000
Switzerland	1	82	Species	47.0949	149.5891	317.6333
Switzerland	2	83	Community	35.4225	60.1947	169.9333
Switzerland	2	83	Community	30.7353	53.7150	174.7667
Switzerland	2	83	Group	35.4225	60.1947	169.9333
Switzerland	2	83	Group	30.7353	53.7150	174.7667
Switzerland	2	83	Species	95.0779	89.6902	94.3333
Switzerland	2	83	Species	43.5481	32.9223	75.6000
Switzerland	2	83	Species	91.7484	70.5239	76.8667
Switzerland	2	83	Species	42.1057	41.2215	97.9000
Switzerland	1	84	Community	13.3406	10.6369	79.7333
Switzerland	1	84	Community	52.5110	105.2146	200.3667
Switzerland	1	84	Group	13.3406	10.6369	79.7333
Switzerland	1	84	Group	52.5110	105.2146	200.3667
Switzerland	1	84	Species	13.3406	10.6369	79.7333
Switzerland	1	84	Species	52.5110	105.2146	200.3667
Switzerland	32	85	Community	19.8047	159.5337	805.5333
Switzerland	32	85	Community	17.0174	105.7744	621.5667
Switzerland	32	85	Group	40.7275	74.8300	183.7333
Switzerland	32	85	Group	40.6364	68.4452	168.4333
Switzerland	32	85	Group	52.2641	236.9478	453.3667
Switzerland	32	85	Group	22.7955	55.1498	241.9333
Switzerland	32	85	Group	44.0050	77.1407	175.3000
Switzerland	32	85	Group	42.3938	86.6247	204.3333
Switzerland	32	85	Species	78.5407	0.6807	0.8667
Switzerland	32	85	Species	64.1785	70.3182	109.5667
Switzerland	32	85	Species	63.5489	9.9136	15.6000
Switzerland	32	85	Species	47.8725	7.4043	15.4667
Switzerland	32	85	Species	57.4288	12.6152	21.9667
Switzerland	32	85	Species	72.4630	14.3235	19.7667
Switzerland	32	85	Species	173.2051	0.8660	0.5000
Switzerland	32	85	Species	47.1405	0.0707	0.1500
Switzerland	32	85	Species	6.8440	3.6501	53.3333
Switzerland	32	85	Species	141.4214	38.7495	27.4000
Switzerland	32	85	Species	120.5589	89.0127	73.8333
Switzerland	32	85	Species	45.1493	8.8342	19.5667
Switzerland	32	85	Species	90.9484	0.8185	0.9000
Switzerland	32	85	Species	173.2051	1.5011	0.8667
Switzerland	32	85	Species	64.2539	1.0066	1.5667
Switzerland	32	85	Species	141.4214	1.3435	0.9500
Switzerland	32	85	Species	135.4458	38.4666	28.4000
Switzerland	32	85	Species	56.9684	212.9860	373.8667
Switzerland	32	85	Species	115.5506	55.1947	47.7667
Switzerland	32	85	Species	43.7037	1.4422	3.3000
Switzerland	32	85	Species	105.3430	9.3404	8.8667
Switzerland	32	85	Species	86.9369	14.8372	17.0667
Switzerland	32	85	Species	58.1029	51.0337	87.8333
Switzerland	32	85	Species	38.4877	28.0703	72.9333
Switzerland	32	85	Species	141.4214	0.1414	0.1000
Switzerland	32	85	Species	39.2170	16.6280	42.4000
Switzerland	32	85	Species	47.0831	2.7465	5.8333
Switzerland	32	85	Species	18.1880	2.8676	15.7667
Switzerland	32	85	Species	141.4214	0.0707	0.0500
Switzerland	32	85	Species	104.9212	3.9171	3.7333
Switzerland	32	85	Species	97.7407	37.0763	37.9333
Switzerland	32	85	Species	156.2459	3.1770	2.0333
Switzerland	32	85	Species	141.4214	1.5556	1.1000
Switzerland	32	85	Species	100.0604	14.7422	14.7333
Switzerland	32	85	Species	95.4903	44.6258	46.7333
Switzerland	32	85	Species	110.1467	71.7422	65.1333
Switzerland	32	85	Species	76.9029	2.7429	3.5667
Switzerland	32	85	Species	104.0596	0.4509	0.4333
Switzerland	32	85	Species	94.3729	0.2517	0.2667
Switzerland	32	85	Species	107.2729	4.2194	3.9333
Switzerland	32	85	Species	60.9085	15.2677	25.0667
Switzerland	32	85	Species	75.9150	31.2770	41.2000
Switzerland	32	85	Species	55.6641	62.2139	111.7667
Switzerland	32	85	Species	71.2982	15.6618	21.9667
Switzerland	32	85	Species	141.4214	0.8485	0.6000
Switzerland	1	86	Community	24.0313	55.1919	229.6667
Switzerland	1	86	Community	63.1915	123.2865	195.1000
Switzerland	1	86	Group	24.0313	55.1919	229.6667
Switzerland	1	86	Group	63.1915	123.2865	195.1000
Switzerland	1	86	Species	24.0313	55.1919	229.6667
Switzerland	1	86	Species	63.1915	123.2865	195.1000
Switzerland	4	87	Community	47.1915	273.0031	578.5000
Switzerland	4	87	Community	31.3273	273.0279	871.5333
Switzerland	4	87	Group	35.3508	70.2891	198.8333
Switzerland	4	87	Group	55.3326	210.0796	379.6667
Switzerland	4	87	Group	29.7601	136.9363	460.1333
Switzerland	4	87	Group	92.6086	380.9916	411.4000
Switzerland	4	87	Species	141.4214	0.0707	0.0500
Switzerland	4	87	Species	54.9772	92.5266	168.3000
Switzerland	4	87	Species	92.9460	28.3485	30.5000
Switzerland	4	87	Species	55.3326	210.0796	379.6667
Switzerland	4	87	Species	87.7137	46.4005	52.9000
Switzerland	4	87	Species	72.5982	110.3251	151.9667
Switzerland	4	87	Species	78.7335	200.9804	255.2667
Switzerland	4	87	Species	92.6086	380.9916	411.4000
Switzerland	8	88	Community	31.2680	117.9010	377.0667
Switzerland	8	88	Community	25.3117	239.8872	947.7333
Switzerland	8	88	Group	44.0619	116.1030	263.5000
Switzerland	8	88	Group	88.4001	100.3930	113.5667
Switzerland	8	88	Group	49.3958	323.8881	655.7000
Switzerland	8	88	Group	36.3710	106.2154	292.0333
Switzerland	8	88	Species	123.1035	112.0653	91.0333
Switzerland	8	88	Species	31.1143	8.4216	27.0667
Switzerland	8	88	Species	80.5995	26.7993	33.2500
Switzerland	8	88	Species	76.5236	53.8216	70.3333
Switzerland	8	88	Species	52.2418	39.1030	74.8500
Switzerland	8	88	Species	153.2246	4.5967	3.0000
Switzerland	8	88	Species	49.0000	4.9000	10.0000
Switzerland	8	88	Species	92.7551	96.0634	103.5667
Switzerland	8	88	Species	82.2692	437.1510	531.3667
Switzerland	8	88	Species	92.9873	22.7509	24.4667
Switzerland	8	88	Species	37.5844	2.1548	5.7333
Switzerland	8	88	Species	57.6984	8.1739	14.1667
Switzerland	8	88	Species	125.2683	95.6632	76.3667
Switzerland	8	88	Species	114.5644	4.1243	3.6000
Switzerland	8	88	Species	102.1864	44.6555	43.7000
Switzerland	8	88	Species	27.4637	68.2016	248.3333
Switzerland	1	89	Community	38.0199	56.1554	147.7000
Switzerland	1	89	Community	50.0452	160.9954	321.7000
Switzerland	1	89	Group	38.0199	56.1554	147.7000
Switzerland	1	89	Group	50.0452	160.9954	321.7000
Switzerland	1	89	Species	38.0199	56.1554	147.7000
Switzerland	1	89	Species	50.0452	160.9954	321.7000
Greece	1	90	Community	128.4212	109.6289	85.3667
Greece	1	90	Community	127.7598	107.3183	84.0000
Greece	1	90	Group	128.4212	109.6289	85.3667
Greece	1	90	Group	127.7598	107.3183	84.0000
Greece	1	90	Species	128.4212	109.6289	85.3667
Greece	1	90	Species	127.7598	107.3183	84.0000
Greece	1	91	Community	119.7945	254.8030	212.7000
Greece	1	91	Community	101.5740	150.7019	148.3667
Greece	1	91	Group	119.7945	254.8030	212.7000
Greece	1	91	Group	101.5740	150.7019	148.3667
Greece	1	91	Species	119.7945	254.8030	212.7000
Greece	1	91	Species	101.5740	150.7019	148.3667
Greece	1	92	Community	32.3895	88.6176	273.6000
Greece	1	92	Community	83.9386	476.1277	567.2333
Greece	1	92	Group	32.3895	88.6176	273.6000
Greece	1	92	Group	83.9386	476.1277	567.2333
Greece	1	92	Species	32.3895	88.6176	273.6000
Greece	1	92	Species	83.9386	476.1277	567.2333
Greece	1	93	Community	141.0161	120.9448	85.7667
Greece	1	93	Community	134.2095	96.4072	71.8333
Greece	1	93	Group	141.0161	120.9448	85.7667
Greece	1	93	Group	134.2095	96.4072	71.8333
Greece	1	93	Species	141.0161	120.9448	85.7667
Greece	1	93	Species	134.2095	96.4072	71.8333
Greece	1	94	Community	90.0183	99.3202	110.3333
Greece	1	94	Community	97.9958	130.9877	133.6667
Greece	1	94	Group	90.0183	99.3202	110.3333
Greece	1	94	Group	97.9958	130.9877	133.6667
Greece	1	94	Species	90.0183	99.3202	110.3333
Greece	1	94	Species	97.9958	130.9877	133.6667
Greece	1	95	Community	119.2746	278.4267	233.4333
Greece	1	95	Community	137.4049	476.7033	346.9333
Greece	1	95	Group	119.2746	278.4267	233.4333
Greece	1	95	Group	137.4049	476.7033	346.9333
Greece	1	95	Species	119.2746	278.4267	233.4333
Greece	1	95	Species	137.4049	476.7033	346.9333
Greece	1	96	Community	86.8973	102.0753	117.4667
Greece	1	96	Community	122.3568	112.6091	92.0333
Greece	1	96	Group	86.8973	102.0753	117.4667
Greece	1	96	Group	122.3568	112.6091	92.0333
Greece	1	96	Species	86.8973	102.0753	117.4667
Greece	1	96	Species	122.3568	112.6091	92.0333
Greece	2	97	Community	86.6698	32.9923	38.0667
Greece	2	97	Community	92.4469	81.8771	88.5667
Greece	2	97	Group	133.6539	16.0830	12.0333
Greece	2	97	Group	96.2765	25.0640	26.0333
Greece	2	97	Group	143.1744	44.9568	31.4000
Greece	2	97	Group	142.1634	81.2701	57.1667
Greece	2	97	Species	133.6539	16.0830	12.0333
Greece	2	97	Species	96.2765	25.0640	26.0333
Greece	2	97	Species	143.1744	44.9568	31.4000
Greece	2	97	Species	142.1634	81.2701	57.1667
Greece	2	98	Community	87.5650	197.4882	225.5333
Greece	2	98	Community	115.3274	240.9959	208.9667
Greece	2	98	Group	86.6127	176.2857	203.5333
Greece	2	98	Group	148.3553	32.6382	22.0000
Greece	2	98	Group	113.3669	223.0682	196.7667
Greece	2	98	Group	151.7324	18.5113	12.2000
Greece	2	98	Species	86.6127	176.2857	203.5333
Greece	2	98	Species	148.3553	32.6382	22.0000
Greece	2	98	Species	113.3669	223.0682	196.7667
Greece	2	98	Species	151.7324	18.5113	12.2000
Greece	2	99	Community	97.0352	261.1540	269.1333
Greece	2	99	Community	90.9325	226.3006	248.8667
Greece	2	99	Group	98.3871	253.7077	257.8667
Greece	2	99	Group	89.6245	10.0977	11.2667
Greece	2	99	Group	106.4017	204.3976	192.1000
Greece	2	99	Group	123.2099	69.9421	56.7667
Greece	2	99	Species	98.3871	253.7077	257.8667
Greece	2	99	Species	89.6245	10.0977	11.2667
Greece	2	99	Species	106.4017	204.3976	192.1000
Greece	2	99	Species	123.2099	69.9421	56.7667
Greece	2	100	Community	132.8515	142.6825	107.4000
Greece	2	100	Community	109.4637	225.3857	205.9000
Greece	2	100	Group	134.6269	142.3006	105.7000
Greece	2	100	Group	97.1924	1.6523	1.7000
Greece	2	100	Group	115.8933	227.2281	196.0667
Greece	2	100	Group	159.3217	15.6666	9.8333
Greece	2	100	Species	134.6269	142.3006	105.7000
Greece	2	100	Species	97.1924	1.6523	1.7000
Greece	2	100	Species	115.8933	227.2281	196.0667
Greece	2	100	Species	159.3217	15.6666	9.8333
Greece	2	101	Community	153.3580	197.6274	128.8667
Greece	2	101	Community	99.7737	80.5506	80.7333
Greece	2	101	Group	162.7423	191.8732	117.9000
Greece	2	101	Group	86.8051	9.5196	10.9667
Greece	2	101	Group	112.1422	58.2392	51.9333
Greece	2	101	Group	87.2268	25.1213	28.8000
Greece	2	101	Species	162.7423	191.8732	117.9000
Greece	2	101	Species	86.8051	9.5196	10.9667
Greece	2	101	Species	112.1422	58.2392	51.9333
Greece	2	101	Species	87.2268	25.1213	28.8000
Greece	2	102	Community	93.8730	166.9375	177.8333
Greece	2	102	Community	117.6173	104.5226	88.8667
Greece	2	102	Group	93.8730	166.9375	177.8333
Greece	2	102	Group	117.6173	104.5226	88.8667
Greece	2	102	Species	148.1894	42.8761	28.9333
Greece	2	102	Species	110.3575	164.3223	148.9000
Greece	2	102	Species	93.8832	7.5107	8.0000
Greece	2	102	Species	120.5762	97.5059	80.8667
Greece	4	103	Community	66.6640	96.0628	144.1000
Greece	4	103	Community	67.9975	63.7589	93.7667
Greece	4	103	Group	57.3368	71.6710	125.0000
Greece	4	103	Group	162.4446	31.0269	19.1000
Greece	4	103	Group	65.5765	57.2264	87.2667
Greece	4	103	Group	112.3288	7.3014	6.5000
Greece	4	103	Species	51.9614	57.2788	110.2333
Greece	4	103	Species	108.3387	9.5699	8.8333
Greece	4	103	Species	139.6471	8.2857	5.9333
Greece	4	103	Species	162.4446	31.0269	19.1000
Greece	4	103	Species	46.8177	18.2121	38.9000
Greece	4	103	Species	87.3631	37.2167	42.6000
Greece	4	103	Species	120.7207	6.9616	5.7667
Greece	4	103	Species	112.3288	7.3014	6.5000
Greece	4	104	Community	86.6106	176.3968	203.6667
Greece	4	104	Community	86.6071	169.8366	196.1000
Greece	4	104	Group	88.5764	160.7661	181.5000
Greece	4	104	Group	165.8374	36.7606	22.1667
